"Расходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Южное Тушино
Всего,10811,39077,40231,46092,46297,55835,56766,29259,17758,18989,23912,Южное Тушино
Бюджетные инвестиции на увеличение стоимости основных средств,NA,402,500,NA,NA,NA,NA,NA,NA,NA,NA,Южное Тушино
Общегосударственные вопросы,7362,18377,14220,21057,NA,NA,27559,20642,13200,13790,18647,Южное Тушино
Функционирование законодательных (представительных ) органов государственной власти и местного самоуправления,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Южное Тушино
расходы на содержание работников органов местного самоуправления,NA,12031,14220,16413,NA,NA,NA,NA,NA,NA,NA,Южное Тушино
"Функционирование Правительства Российской Федерации, высших органов исполнительной власти субъектов Российской Федерации,  местных администраций",7062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Южное Тушино
Национальная безопасность и правоохранительная деятельность,NA,NA,20,18,NA,NA,10,NA,NA,NA,NA,Южное Тушино
Национальная экономика,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,Южное Тушино
Охрана окружающей среды,NA,NA,NA,NA,NA,NA,75,80,90,80,300,Южное Тушино
Образование,263,12424,14230,13918,NA,NA,14854,NA,NA,NA,NA,Южное Тушино
"Культура, кинематография и средства массовой информации",2256,2884,1542,1802,NA,NA,NA,NA,NA,NA,NA,Южное Тушино
Культура,NA,2215,878,NA,NA,NA,NA,NA,NA,NA,NA,Южное Тушино
"Культура, кинематография",NA,NA,NA,NA,NA,NA,1217,4421,1618,2261,2469,Южное Тушино
"Здравоохранение, физическая культура и спорт",NA,5392,6951,9295,NA,NA,NA,NA,NA,NA,NA,Южное Тушино
Физическая культура и спорт,NA,5392,6951,NA,NA,NA,9285,2267,2136,NA,NA,Южное Тушино
Бюджетные инвестиции  (физическая культура и спорт) на увеличение стоимости основных средств,NA,477,4,NA,NA,NA,NA,NA,NA,NA,NA,Южное Тушино
Расходы на оплату труда и начисления на оплату труда  (физическая культура и спорт),NA,2112,5331,NA,NA,NA,NA,NA,NA,NA,NA,Южное Тушино
Социальная политика,930,NA,NA,NA,NA,NA,NA,NA,NA,2075,1956,Южное Тушино
"Доходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Арбат
Всего,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Арбат
Налог на доходы физических лиц,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Арбат
Безвозмездные поступления,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Арбат
Безвозмездные поступления от других бюджетов бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Арбат
Дотации бюджетам бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Арбат
Субсидии бюджетам бюджетной системы Российской Федерации  (межбюджетные субсидии),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Арбат
Субвенции бюджетам   бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Арбат
Иные  межбюджетные трансферты,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Арбат
Дотации от других бюджетов бюджетной системы Россйской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Арбат
Субвенции от других бюджетов бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Арбат
Прочие безвозмездные поступления от других бюджетов бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Арбат
Доходы от  приносящей доход деятельности,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Арбат
Из общей величины доходов - собственные доходы,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Арбат
"Расходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Арбат
Всего,NA,"25936,4",24689,29285,29987,35350,37578,37905,NA,21603,20584,Арбат
Общегосударственные вопросы,NA,"15993,7",14803,18756,NA,NA,27480,27429,NA,18182,16788,Арбат
Функционирование законодательных (представительных ) органов государственной власти и местного самоуправления,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Арбат
"Функционирование Правительства Российской Федерации, высших органов исполнительной власти субъектов Российской Федерации,  местных администраций",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Арбат
Национальная экономика,NA,NA,5,100,NA,NA,71,75,NA,83,81,Арбат
Образование,NA,6763,5833,6516,NA,NA,7171,NA,NA,NA,NA,Арбат
"Культура, кинематография и средства массовой информации",NA,"1452,1",1111,1879,NA,NA,NA,NA,NA,NA,NA,Арбат
Культура,NA,"939,4",477,NA,NA,NA,NA,NA,NA,NA,NA,Арбат
"Культура, кинематография",NA,NA,NA,NA,NA,NA,270,7759,NA,1435,1953,Арбат
"Здравоохранение, физическая культура и спорт",NA,"1582,8",2570,2032,NA,NA,NA,NA,NA,NA,NA,Арбат
Физическая культура и спорт,NA,"1582,8",2570,NA,NA,NA,2385,2408,NA,1597,NA,Арбат
Расходы на оплату труда и начисления на оплату труда  (физическая культура и спорт),NA,NA,905,NA,NA,NA,NA,NA,NA,NA,NA,Арбат
Социальная политика,NA,"144,8",NA,NA,NA,NA,NA,NA,NA,NA,1762,Арбат
Межбюджетные трансферты,NA,NA,364,NA,NA,NA,NA,NA,NA,NA,NA,Арбат
Из межбюджетных трансфертов субсидии бюджетам субъектов Российской Федерации и муниципальных образований (межбюджетные субсидии),NA,NA,364,NA,NA,NA,NA,NA,NA,NA,NA,Арбат
"Доходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Басманный
Всего,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Басманный
Налог на доходы физических лиц,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Басманный
Безвозмездные поступления,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Басманный
Безвозмездные поступления от других бюджетов бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Басманный
Субсидии бюджетам бюджетной системы Российской Федерации  (межбюджетные субсидии),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Басманный
Субвенции бюджетам   бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Басманный
Иные  межбюджетные трансферты,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Басманный
Субвенции от других бюджетов бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Басманный
Из общей величины доходов - собственные доходы,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Басманный
"Расходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Басманный
Всего,10636,44606,48615,52295,52229,67949,36210,20123,18587,18112,21625,Басманный
Бюджетные инвестиции на увеличение стоимости основных средств,NA,625,363,NA,NA,NA,NA,NA,NA,NA,NA,Басманный
Общегосударственные вопросы,7398,22577,24835,25326,NA,NA,23131,16229,14275,11965,17170,Басманный
Функционирование законодательных (представительных ) органов государственной власти и местного самоуправления,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Басманный
расходы на содержание работников органов местного самоуправления,NA,15604,18622,19777,NA,NA,NA,NA,NA,NA,NA,Басманный
"Функционирование Правительства Российской Федерации, высших органов исполнительной власти субъектов Российской Федерации,  местных администраций",7321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Басманный
Национальная экономика,NA,NA,NA,NA,NA,NA,399,NA,NA,NA,NA,Басманный
Образование,NA,13570,12462,15037,NA,NA,5750,NA,NA,NA,NA,Басманный
"Культура, кинематография и средства массовой информации",2111,2532,2712,3303,NA,NA,NA,NA,NA,NA,NA,Басманный
Культура,NA,2063,1687,NA,NA,NA,NA,NA,NA,NA,NA,Басманный
"Культура, кинематография",NA,NA,NA,NA,NA,NA,1018,1149,1610,1053,886,Басманный
"Здравоохранение, физическая культура и спорт",NA,5663,7903,8629,NA,NA,NA,NA,NA,NA,NA,Басманный
Физическая культура и спорт,NA,5663,7903,NA,NA,NA,3988,NA,NA,NA,NA,Басманный
Бюджетные инвестиции  (физическая культура и спорт) на увеличение стоимости основных средств,NA,69,3,NA,NA,NA,NA,NA,NA,NA,NA,Басманный
Расходы на оплату труда и начисления на оплату труда  (физическая культура и спорт),NA,1389,2076,NA,NA,NA,NA,NA,NA,NA,NA,Басманный
Социальная политика,1064,200,NA,NA,NA,NA,NA,NA,393,678,695,Басманный
Межбюджетные трансферты,NA,NA,702,NA,NA,NA,NA,NA,NA,NA,NA,Басманный
Из межбюджетных трансфертов субсидии бюджетам субъектов Российской Федерации и муниципальных образований (межбюджетные субсидии),NA,NA,702,NA,NA,NA,NA,NA,NA,NA,NA,Басманный
"Доходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Замоскворечье
Всего,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Замоскворечье
Налог на доходы физических лиц,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Замоскворечье
Безвозмездные поступления,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Замоскворечье
Безвозмездные поступления от других бюджетов бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Замоскворечье
Дотации бюджетам бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Замоскворечье
Субвенции бюджетам   бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Замоскворечье
Иные  межбюджетные трансферты,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Замоскворечье
Субвенции от других бюджетов бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Замоскворечье
Прочие безвозмездные поступления от других бюджетов бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Замоскворечье
Из общей величины доходов - собственные доходы,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Замоскворечье
"Расходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Замоскворечье
Всего,11452,32406,27627,32860,35513,40876,39560,40377,43527,44449,43028,Замоскворечье
Бюджетные инвестиции на увеличение стоимости основных средств,NA,617,431,NA,NA,NA,NA,NA,NA,NA,NA,Замоскворечье
Общегосударственные вопросы,8884,18736,16781,19907,NA,NA,23069,25449,26389,26436,25947,Замоскворечье
Функционирование законодательных (представительных ) органов государственной власти и местного самоуправления,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Замоскворечье
расходы на содержание работников органов местного самоуправления,NA,12462,13516,NA,NA,NA,NA,NA,NA,NA,NA,Замоскворечье
"Функционирование Правительства Российской Федерации, высших органов исполнительной власти субъектов Российской Федерации,  местных администраций",7961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Замоскворечье
Национальная экономика,NA,24,24,24,NA,NA,24,24,24,24,22,Замоскворечье
Образование,NA,8668,6691,7769,NA,NA,10184,NA,NA,NA,NA,Замоскворечье
"Культура, кинематография и средства массовой информации",1406,1483,712,918,NA,NA,NA,NA,NA,NA,NA,Замоскворечье
Культура,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,Замоскворечье
"Культура, кинематография",NA,NA,NA,NA,NA,NA,424,8536,10214,10135,9096,Замоскворечье
"Здравоохранение, физическая культура и спорт",1162,3010,3419,4242,NA,NA,NA,NA,NA,NA,NA,Замоскворечье
Физическая культура и спорт,NA,3010,3419,NA,NA,NA,5283,5293,5334,5338,5366,Замоскворечье
Бюджетные инвестиции  (физическая культура и спорт) на увеличение стоимости основных средств,NA,451,431,NA,NA,NA,NA,NA,NA,NA,NA,Замоскворечье
Расходы на оплату труда и начисления на оплату труда  (физическая культура и спорт),NA,932,1310,NA,NA,NA,NA,NA,NA,NA,NA,Замоскворечье
Социальная политика,NA,484,NA,NA,NA,NA,NA,NA,309,1230,1271,Замоскворечье
"Доходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Савелки
Всего,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Савелки
Налог на доходы физических лиц,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Савелки
Безвозмездные поступления,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Савелки
Безвозмездные поступления от других бюджетов бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Савелки
Дотации бюджетам бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Савелки
Субсидии бюджетам бюджетной системы Российской Федерации  (межбюджетные субсидии),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Савелки
Субвенции бюджетам   бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Савелки
Иные  межбюджетные трансферты,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Савелки
Дотации от других бюджетов бюджетной системы Россйской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Савелки
Субвенции от других бюджетов бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Савелки
Из общей величины доходов - собственные доходы,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Савелки
"Расходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Савелки
Всего,8450,"24330,2",28391,30716,37290,39676,23986,15748,17985,17215,19144,Савелки
Бюджетные инвестиции на увеличение стоимости основных средств,NA,NA,610,NA,NA,NA,NA,NA,NA,NA,NA,Савелки
Общегосударственные вопросы,6465,"16117,9",19811,19510,NA,NA,18077,14422,14377,14419,16230,Савелки
Функционирование законодательных (представительных ) органов государственной власти и местного самоуправления,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Савелки
расходы на содержание работников органов местного самоуправления,NA,"15192,7",14667,13544,NA,NA,NA,NA,NA,NA,NA,Савелки
"Функционирование Правительства Российской Федерации, высших органов исполнительной власти субъектов Российской Федерации,  местных администраций",5797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Савелки
Национальная безопасность и правоохранительная деятельность,51,9,7,NA,NA,NA,NA,NA,NA,NA,NA,Савелки
Национальная экономика,57,"182,4",24,141,NA,NA,101,NA,NA,NA,NA,Савелки
Образование,NA,"1418,9",1755,3924,NA,NA,NA,NA,NA,NA,NA,Савелки
Дошкольное образование,NA,NA,364,NA,NA,NA,NA,NA,NA,NA,NA,Савелки
Бюджетные инвестиции (дошкольное образование) на увеличение стоимости основных средств,NA,NA,364,NA,NA,NA,NA,NA,NA,NA,NA,Савелки
Общее образование,NA,2987,NA,NA,NA,NA,NA,NA,NA,NA,NA,Савелки
Бюджетные инвестиции (общее образование) на увеличение стоимости основных средств,NA,3986700,NA,NA,NA,NA,NA,NA,NA,NA,NA,Савелки
Расходы на оплату труда и начисления на оплату труда (общее образование),NA,"2963,8",NA,NA,NA,NA,NA,NA,NA,NA,NA,Савелки
"Культура, кинематография и средства массовой информации",997,"1308,8",512,786,NA,NA,NA,NA,NA,NA,NA,Савелки
Культура,NA,"668,5",137,NA,NA,NA,NA,NA,NA,NA,NA,Савелки
"Культура, кинематография",NA,NA,NA,NA,NA,NA,1439,910,3326,1161,864,Савелки
"Здравоохранение, физическая культура и спорт",NA,"5293,2",4585,6353,NA,NA,NA,NA,NA,NA,NA,Савелки
Здравоохранение,NA,NA,NA,NA,NA,NA,209,NA,NA,NA,NA,Савелки
Физическая культура и спорт,NA,"5293,2",4585,NA,NA,NA,2411,NA,NA,NA,NA,Савелки
Бюджетные инвестиции  (физическая культура и спорт) на увеличение стоимости основных средств,NA,"309,6",135,NA,NA,NA,NA,NA,NA,NA,NA,Савелки
Расходы на оплату труда и начисления на оплату труда  (физическая культура и спорт),NA,"1017,7",NA,NA,NA,NA,NA,NA,NA,NA,NA,Савелки
Социальная политика,878,NA,NA,NA,NA,NA,NA,NA,282,1014,1252,Савелки
Межбюджетные трансферты,NA,NA,1695,NA,NA,NA,NA,NA,NA,NA,NA,Савелки
Из межбюджетных трансфертов субсидии бюджетам субъектов Российской Федерации и муниципальных образований (межбюджетные субсидии),NA,NA,1695,NA,NA,NA,NA,NA,NA,NA,NA,Савелки
"Доходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Красносельский
Всего,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Красносельский
Налог на доходы физических лиц,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Красносельский
Безвозмездные поступления,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Красносельский
Безвозмездные поступления от других бюджетов бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Красносельский
Дотации бюджетам бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Красносельский
Субсидии бюджетам бюджетной системы Российской Федерации  (межбюджетные субсидии),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Красносельский
Субвенции бюджетам   бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Красносельский
Иные  межбюджетные трансферты,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Красносельский
"Межбюджетные трансферты, передаваемые бюджетам для компенсации дополнительных расходов, возникших в результате решений, принятых органами власти другого уровня",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Красносельский
Субвенции от других бюджетов бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Красносельский
Из общей величины доходов - собственные доходы,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Красносельский
"Расходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Красносельский
Всего,6929,"31265,5",30826,36065,36329,39790,22515,13994,14450,15152,15296,Красносельский
Бюджетные инвестиции на увеличение стоимости основных средств,NA,"620,3",NA,NA,NA,NA,NA,NA,NA,NA,NA,Красносельский
Общегосударственные вопросы,5384,"16048,1",16716,19090,NA,NA,15997,11386,11775,11369,13026,Красносельский
Функционирование законодательных (представительных ) органов государственной власти и местного самоуправления,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Красносельский
расходы на содержание работников органов местного самоуправления,NA,11677,12729,14161,NA,NA,NA,NA,NA,NA,NA,Красносельский
"Функционирование Правительства Российской Федерации, высших органов исполнительной власти субъектов Российской Федерации,  местных администраций",4583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Красносельский
Национальная экономика,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,Красносельский
Другие вопросы в области национальной экономики,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,Красносельский
Образование,NA,"11930,3",9787,11482,NA,NA,4662,NA,NA,NA,NA,Красносельский
"Культура, кинематография и средства массовой информации",746,"1385,3",1101,2123,NA,NA,NA,NA,NA,NA,NA,Красносельский
Культура,NA,NA,755,NA,NA,NA,NA,NA,NA,NA,NA,Красносельский
"Культура, кинематография",NA,NA,NA,NA,NA,NA,282,2397,2005,2705,1065,Красносельский
"Здравоохранение, физическая культура и спорт",NA,"1901,8",3222,3370,NA,NA,NA,NA,NA,NA,NA,Красносельский
Физическая культура и спорт,NA,"1901,8",3222,NA,NA,NA,1572,NA,NA,NA,NA,Красносельский
Расходы на оплату труда и начисления на оплату труда  (физическая культура и спорт),NA,"404,9",500,NA,NA,NA,NA,NA,NA,NA,NA,Красносельский
Социальная политика,799,NA,NA,NA,NA,NA,NA,NA,610,1078,1165,Красносельский
"Доходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Мещанский
Всего,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Мещанский
Налог на доходы физических лиц,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Мещанский
Безвозмездные поступления,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Мещанский
Безвозмездные поступления от других бюджетов бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Мещанский
Дотации бюджетам бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Мещанский
Субсидии бюджетам бюджетной системы Российской Федерации  (межбюджетные субсидии),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Мещанский
Субвенции бюджетам   бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Мещанский
Иные  межбюджетные трансферты,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Мещанский
"Межбюджетные трансферты, передаваемые бюджетам для компенсации дополнительных расходов, возникших в результате решений, принятых органами власти другого уровня",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Мещанский
Субвенции от других бюджетов бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Мещанский
Из общей величины доходов - собственные доходы,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Мещанский
"Расходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Мещанский
Всего,8872,24063,29048,30943,34954,37999,37637,19949,14819,16167,17126,Мещанский
Бюджетные инвестиции на увеличение стоимости основных средств,NA,252,NA,NA,NA,NA,NA,NA,NA,NA,NA,Мещанский
Общегосударственные вопросы,7153,15109,18147,18642,NA,NA,23450,15610,13192,13429,14681,Мещанский
Функционирование законодательных (представительных ) органов государственной власти и местного самоуправления,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Мещанский
расходы на содержание работников органов местного самоуправления,NA,10065,16283,18642,NA,NA,NA,NA,NA,NA,NA,Мещанский
"Функционирование Правительства Российской Федерации, высших органов исполнительной власти субъектов Российской Федерации,  местных администраций",6294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Мещанский
Национальная экономика,NA,NA,NA,NA,NA,NA,96,99,99,799,899,Мещанский
Образование,NA,4344,5167,6111,NA,NA,7294,NA,NA,NA,NA,Мещанский
"Культура, кинематография и средства массовой информации",1082,1602,1183,1704,NA,NA,NA,NA,NA,NA,NA,Мещанский
Культура,NA,1382,NA,NA,NA,NA,NA,NA,NA,NA,NA,Мещанский
"Культура, кинематография",NA,NA,NA,NA,NA,NA,1369,3092,1406,1588,975,Мещанский
"Здравоохранение, физическая культура и спорт",NA,3008,4551,4486,NA,NA,NA,NA,NA,NA,NA,Мещанский
Физическая культура и спорт,NA,3008,NA,NA,NA,NA,5428,1148,NA,NA,NA,Мещанский
Бюджетные инвестиции  (физическая культура и спорт) на увеличение стоимости основных средств,NA,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,Мещанский
Расходы на оплату труда и начисления на оплату труда  (физическая культура и спорт),NA,1133,NA,NA,NA,NA,NA,NA,NA,NA,NA,Мещанский
Социальная политика,637,NA,NA,NA,NA,NA,NA,NA,122,351,571,Мещанский
"Доходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Пресненский
Всего,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Пресненский
Налог на доходы физических лиц,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Пресненский
"Задолженность и перерасчеты по отмененным налогам, сборам и иным обязательным платежам",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Пресненский
Доходы от продажи материальных и нематериальных активов,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Пресненский
Безвозмездные поступления,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Пресненский
Безвозмездные поступления от других бюджетов бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Пресненский
Субсидии бюджетам бюджетной системы Российской Федерации  (межбюджетные субсидии),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Пресненский
Субвенции бюджетам   бюджетной системы Российской Федерации,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Пресненский
Иные  межбюджетные трансферты,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Пресненский
Из общей величины доходов - собственные доходы,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Пресненский
"Расходы местного бюджета, фактически исполненные, тысяча рублей",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Пресненский
Всего,22559,57221,59631,67261,73070,73506,66926,76760,76274,73198,83317,Пресненский
Бюджетные инвестиции на увеличение стоимости основных средств,NA,NA,1360,NA,NA,NA,NA,NA,NA,NA,NA,Пресненский
Общегосударственные вопросы,20605,23085,25072,28428,NA,NA,33287,37705,36174,34338,37706,Пресненский
Функционирование законодательных (представительных ) органов государственной власти и местного самоуправления,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Пресненский
расходы на содержание работников органов местного самоуправления,NA,21667,18159,21419,NA,NA,NA,NA,NA,NA,NA,Пресненский
"Функционирование Правительства Российской Федерации, высших органов исполнительной власти субъектов Российской Федерации,  местных администраций",19514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Пресненский
Обслуживание государственного и муниципального долга,NA,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,Пресненский
Национальная безопасность и правоохранительная деятельность,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,Пресненский
Национальная экономика,NA,NA,NA,445,NA,NA,195,85,NA,NA,NA,Пресненский
Образование,NA,24586,22885,22059,NA,NA,24970,NA,NA,NA,NA,Пресненский
Дошкольное образование,NA,NA,22885,NA,NA,NA,NA,NA,NA,NA,NA,Пресненский
Бюджетные инвестиции (дошкольное образование) на увеличение стоимости основных средств,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,Пресненский
Расходы на оплату труда и начисления на оплату труда (дошкольное образование),NA,NA,3094,NA,NA,NA,NA,NA,NA,NA,NA,Пресненский
"Культура, кинематография и средства массовой информации",1029,NA,237,2730,NA,NA,NA,NA,NA,NA,NA,Пресненский
Культура,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,Пресненский
"Культура, кинематография",NA,NA,NA,NA,NA,NA,598,25012,26264,25173,25139,Пресненский
"Здравоохранение, физическая культура и спорт",NA,9404,10687,11863,NA,NA,NA,NA,NA,NA,NA,Пресненский
Физическая культура и спорт,NA,NA,10687,NA,NA,NA,7580,13820,12949,12121,12222,Пресненский
Бюджетные инвестиции  (физическая культура и спорт) на увеличение стоимости основных средств,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,Пресненский
Расходы на оплату труда и начисления на оплату труда  (физическая культура и спорт),NA,NA,2479,NA,NA,NA,NA,NA,NA,NA,NA,Пресненский
Социальная политика,925,NA,NA,NA,NA,NA,NA,NA,817,1496,1554,Пресненский
Межбюджетные трансферты,NA,NA,750,NA,NA,NA,NA,NA,NA,NA,NA,Пресненский
